ID	USER_ID	TRACK_NAME	ARTIST	PLAYLIST_ID	PLAYLIST_NAME	GENRES
1	sitevagalume	Eraser	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
2	sitevagalume	Castle On The Hill	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
3	sitevagalume	Dive	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
4	sitevagalume	Shape Of You	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
5	sitevagalume	Perfect	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
6	sitevagalume	Galway Girl	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
7	sitevagalume	Happier	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
8	sitevagalume	Hearts Don't Break Around Here	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
9	sitevagalume	What do I Know	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
10	sitevagalume	How Would You Feel (Paean)	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
11	sitevagalume	Supermarket Flowers	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
12	sitevagalume	Nancy Mulligan	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
13	sitevagalume	Barcelona   Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
14	sitevagalume	Bibia Be Ye Ye	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
15  sitevagalume    Save Myself	Ed Sheeran	6736120	Ed Sheeran - Divide	Pop,Rock,Pop/Rock
16	sitevagalume	Hello	Adele	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
17	sitevagalume	Confident	Demi Lovato	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
18	sitevagalume	Hotline Bling	Drake	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
19	sitevagalume	My House	Flo Rida	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
20	sitevagalume	Hymn for the Weekend (Feat. Beyoncé)	Coldplay	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
21	sitevagalume	Pillowtalk	ZAYN	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
22	sitevagalume	Ain't Got Far to Go	Jess Glynne	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
23	sitevagalume	Alive	Sia	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
24	sitevagalume	Work (Feat. Drake)	Rihanna	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
25	sitevagalume	History	One Direction	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
26	sitevagalume	Grease (Is The Word)	Jessie J	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
27	sitevagalume	Energy (Feat. Juicy J)	Tinashe	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
28	sitevagalume	Sorry	Justin Bieber	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
29	sitevagalume	Army	Ellie Goulding	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
30	sitevagalume	Wildest Dreams	Taylor Swift	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
31	sitevagalume	Save My Soul	JoJo	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
32	sitevagalume	Hands To Myself	Selena Gomez	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
33	sitevagalume	Freedom	Pitbull	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
34	sitevagalume	Try Everything	Shakira	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
35	sitevagalume	Shattered	Chris Brown	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
36	sitevagalume	Love Me Like You	Little Mix	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
37	sitevagalume	Amazing	Foxes	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
38	sitevagalume	Want To Want Me	Jason Derulo	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
39	sitevagalume	The Hills	The Weeknd	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
40	sitevagalume	Put It On Me (Feat. Sage The Gemini)	Austin Mahone	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
41	sitevagalume	I Know What You Did Last Summer (feat. Camila Cabello)	Shawn Mendes	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
42	sitevagalume	Piece By Piece	Kelly Clarkson	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
43	sitevagalume	Stand By You	Rachel Platten	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
44	sitevagalume	Watch Me (Whip / Nae Nae)	Silento	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
45	sitevagalume	Drag Me Down	One Direction	6123235	Fugir do Carnaval Pop 2016	Pop,Rock,Pop/Rock
46	sitevagalume	How Deep Is Your Love (Feat. Disciples)	Calvin Harris	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
47	sitevagalume	Bang My Head (Feat. Sia, Fetty Wap (Remix)	David Guetta	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
48	sitevagalume	Hold My Hand	Jess Glynne	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
49	sitevagalume	Coming Home (Feat. Rita Ora)	Sigma	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
50	sitevagalume	Lay It All On Me (Feat. Ed Sheeran)	Rudimental	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
51	sitevagalume	Magnets (Feat. Lorde)	Disclosure	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
52	sitevagalume	Where Are Ü Now (Feat. Justin Bieber)	Jack Ü	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
53	sitevagalume	Drone	DJ Earworm	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
54	sitevagalume	Working For It (Feat. Skrillex, THEY)	Zhu	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
55	sitevagalume	Waiting For Love	AVICII	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
56	sitevagalume	Children Of The Wild (feat. Mako)	Steve Angello	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
57	sitevagalume	Stay (Feat. Maty Noyes)	Kygo	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
58	sitevagalume	Sugar (Feat. Francesco Yates)	Robin Schulz	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
59	sitevagalume	So F**kin' Romantic	Matthew Koma	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
60	sitevagalume	Used To Love You (MAIZE Remix)	Gwen Stefani	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
61	sitevagalume	Sweet Lovin' (Feat. Bryn Christopher)	Sigala	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
62	sitevagalume	The Right Song (Feat. Natalie La Rose & Oliver Heldens)	Tiësto	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
63	sitevagalume	Honey (Feat. Kaytranada)	Katy B	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
64	sitevagalume	Roses (Feat. Rozes)	The Chainsmokers	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
65	sitevagalume	Lean On (Feat. Dj Snake & Mø)	Major Lazer	6123243	Fugir Carnaval Eletrônico 2016	Pop,Rock,Pop/Rock
66	sitevagalume	O Holy Night	Ellie Goulding	6020021	Natal 2015	Pop,Rock,Pop/Rock
67	sitevagalume	Winter Things	Ariana Grande	6020021	Natal 2015	Pop,Rock,Pop/Rock
68	sitevagalume	Winter Wonderland	Kylie Minogue	6020021	Natal 2015	Pop,Rock,Pop/Rock
69	sitevagalume	Last Christmas	Carly Rae Jepsen	6020021	Natal 2015	Pop,Rock,Pop/Rock
70	sitevagalume	Jingle Bells	The Vamps	6020021	Natal 2015	Pop,Rock,Pop/Rock
71	sitevagalume	Have Yourself a Merry Little Christmas (Feat. Ashton Irwin, Joel Madden & Pierre Bouvier)	All Time Low	6020021	Natal 2015	Pop,Rock,Pop/Rock
72	sitevagalume	Silent Night	Fifth Harmony	6020021	Natal 2015	Pop,Rock,Pop/Rock
73	sitevagalume	The More You Give (The More You'll Have)	Michael Bublé	6020021	Natal 2015	Pop,Rock,Pop/Rock
74	sitevagalume	Dirt Sledding	The Killers	6020021	Natal 2015	Pop,Rock,Pop/Rock
75	sitevagalume	The First Noel	Pentatonix	6020021	Natal 2015	Pop,Rock,Pop/Rock
76	sitevagalume	True Love	Ariana Grande	6020021	Natal 2015	Pop,Rock,Pop/Rock
77	sitevagalume	Love Me Like You	Little Mix	6020021	Natal 2015	Pop,Rock,Pop/Rock
78	sitevagalume	Only You (Feat. James Corden)	Kylie Minogue	6020021	Natal 2015	Pop,Rock,Pop/Rock
79	sitevagalume	My Favorite Things	Kelly Clarkson	6020021	Natal 2015	Pop,Rock,Pop/Rock
80	sitevagalume	Stitches	Shawn Mendes	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
81	sitevagalume	Love Yourself	Justin Bieber	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
82	sitevagalume	Everglow	Coldplay	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
83	sitevagalume	Reggae Town (Feat. Natiruts)	Jota Quest	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
84	sitevagalume	Going To California	Amy Lee	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
85	sitevagalume	Touch and Go	Ed Sheeran	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
86	sitevagalume	Drowning Shadows	Sam Smith	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
87	sitevagalume	Hollow	Tori Kelly	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
88	sitevagalume	She Used To Be Mine	Sara Bareilles	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
89	sitevagalume	Do Mesmo Jeito	Skank	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
90	sitevagalume	Jet Black Heart	5 Seconds Of Summer	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
91	sitevagalume	I Don't Wanna Go To Bed (Feat. Nelly)	Simple Plan	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
92	sitevagalume	Stay Like This	James Morrison	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
93	sitevagalume	Crystals	Of Monsters and Men	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
94	sitevagalume	Like I'm Gonna Lose You (Feat. John Legend)	Meghan Trainor	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
95	sitevagalume	Love Will Set You Free	Kodaline	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
96	sitevagalume	Let It All Go (Feat. Rhodes)	Birdy	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
97	sitevagalume	Free	Cody Simpson	6123248	Fugir do Carnaval Light 2016	Pop,Rock,Pop/Rock
98	sitevagalume	Heroes	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
99	sitevagalume	Space Oddity	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
100	sitevagalume	Starman	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
101	sitevagalume	Life On Mars?	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
102	sitevagalume	Ziggy Stardust	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
103	sitevagalume	Let's Dance	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
104	sitevagalume	Moonage Daydream	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
105	sitevagalume	The Man Who Sold The World	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
106	sitevagalume	Changes	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
107	sitevagalume	Modern Love	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
108	sitevagalume	Blackstar	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
109	sitevagalume	Rebel Rebel	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
110	sitevagalume	As The World Falls Down	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
111	sitevagalume	This Is Not America	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
112	sitevagalume	Ashes To Ashes	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
113	sitevagalume	Absolute Beginners	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
114	sitevagalume	Where Are We Now?	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
115	sitevagalume	Under Pressure	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
116	sitevagalume	Magic Dance	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
117	sitevagalume	The Stars (Are Out Tonight)	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
118	sitevagalume	Rock 'N' Roll Suicide	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
119	sitevagalume	China Girl	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
120	sitevagalume	Diamond Dogs	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
121	sitevagalume	Fame	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
122	sitevagalume	Lazarus	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
123	sitevagalume	Young Americans	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
124	sitevagalume	Fashion	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
125	sitevagalume	Golden Years	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
126	sitevagalume	Oh, You Pretty Things	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
127	sitevagalume	Sound And Vision	David Bowie	6065116	Playlist: David Bowie	Pop,Rock,Pop/Rock
128	sitevagalume	Uptown Funk (Feat. Bruno Mars)	Mark Ronson	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
129	sitevagalume	Thinking Out Loud	Ed Sheeran	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
130	sitevagalume	Ship To Wreck	Florence And The Machine	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
131	sitevagalume	Fourfiveseconds (feat. Kanye West, Paul Mccartney)	Rihanna	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
132	sitevagalume	Feeling Myself (Feat. Beyoncé)	Nicki Minaj	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
133	sitevagalume	Cheerleader (Felix Jaehn Remix)	Omi	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
134	sitevagalume	Ayo (Feat. Tyga)	Chris Brown	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
135	sitevagalume	Um Leão	Pitty	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
136	sitevagalume	I Know What You Did Last Summer (feat. Camila Cabello)	Shawn Mendes	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
137	sitevagalume	Cool For The Summer	Demi Lovato	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
138	sitevagalume	Hotline Bling	Drake	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
139	sitevagalume	Downtown	Macklemore & Ryan Lewis	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
140	sitevagalume	See You Again (Feat. Charlie Puth)	Wiz Khalifa	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
141	sitevagalume	Photograph	Ed Sheeran	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
142	sitevagalume	Fly	Avril Lavigne	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
143	sitevagalume	Til It Happens To You	Lady Gaga	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
144	sitevagalume	Bitch Better Have My Money	Rihanna	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
145	sitevagalume	Bitch I'm Madonna (feat. Nicki Minaj)	Madonna	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
146	sitevagalume	Adventure Of A Lifetime	Coldplay	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
147	sitevagalume	Sorry	Justin Bieber	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
148	sitevagalume	Elastic Heart	Sia	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
149	sitevagalume	Want To Want Me	Jason Derulo	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
150	sitevagalume	Can't Feel My Face	The Weeknd	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
151	sitevagalume	Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)	David Guetta	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
152	sitevagalume	Where Are Ü Now (Feat. Justin Bieber)	Jack Ü	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
153	sitevagalume	How Deep Is Your Love (Feat. Disciples)	Calvin Harris	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
154	sitevagalume	Waiting For Love	AVICII	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
155	sitevagalume	High By The Beach	Lana Del Rey	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
156	sitevagalume	Blecaute (Feat. Anitta, Nile Rodgers)	Jota Quest	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
157	sitevagalume	Hello	Adele	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
158	sitevagalume	Stitches	Shawn Mendes	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
159	sitevagalume	Blank Space	Taylor Swift	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
160	sitevagalume	Good for You (feat. A$AP Rocky)	Selena Gomez	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
161	sitevagalume	Shots	Imagine Dragons	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
162	sitevagalume	Dead Inside	Muse	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
163	sitevagalume	New Americana	Halsey	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
164	sitevagalume	Saturday Night Gave Me Sunday Morning	Bon Jovi	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
165	sitevagalume	I Don't Like It, I Love It (Feat. Robin Thicke, Verdine White)	Flo Rida	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
166	sitevagalume	Drag Me Down	One Direction	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
167	sitevagalume	Worth It (Feat. Kid Ink)	Fifth Harmony	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
168	sitevagalume	Meu Bem	Nx Zero	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
169	sitevagalume	Bad Blood (Feat. Kendrick Lamar)	Taylor Swift	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
170	sitevagalume	Take Me Home	Jess Glynne	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
171	sitevagalume	Love Me Like You Do	Ellie Goulding	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
172	sitevagalume	Lean On (Feat. Dj Snake & Mø)	Major Lazer	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
173	sitevagalume	Sugar	Maroon 5	6035857	Retrospectiva 2015	Pop,Rock,Pop/Rock
174	sitevagalume	Kings And Queens	30 Seconds To Mars	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
175	sitevagalume	New Divide	Linkin Park	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
176	sitevagalume	Use Somebody	Kings Of Leon	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
177	sitevagalume	Stand By Me	Oasis	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
178	sitevagalume	Rockstar	Nickelback	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
179	sitevagalume	Best Of You	Foo Fighters	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
180	sitevagalume	The Fixer	Pearl Jam	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
181	sitevagalume	Savior	Rise Against	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
182	sitevagalume	Give Me A Sign	Breaking Benjamin	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
183	sitevagalume	Brick By Boring Brick	Paramore	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
184	sitevagalume	When You Were Young	The Killers	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
185	sitevagalume	Dani California	Red Hot Chili Peppers	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
186	sitevagalume	21 Guns	Green Day	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
187	sitevagalume	It's My Life	Bon Jovi	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
188	sitevagalume	Uprising	Muse	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
189	sitevagalume	Animal	Neon Trees	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
190	sitevagalume	Nightmare	Avenged Sevenfold	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
191	sitevagalume	Asylum	Disturbed	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
192	sitevagalume	B.y.o.b.	System of a Down	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
193	sitevagalume	Na Na Na	My Chemical Romance	718484	Rock Inter. anos 90 & 00	Pop,Rock,Pop/Rock
194	sitevagalume	Adventure Of A Lifetime	Coldplay	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
195	sitevagalume	Stressed Out	Twenty One Pilots	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
196	sitevagalume	The Heroes	Simple Plan	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
197	sitevagalume	Don't Threaten Me With A Good Time	Panic! At The Disco	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
198	sitevagalume	Love Me	The 1975	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
199	sitevagalume	Meu Bem	Nx Zero	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
200	sitevagalume	Revolt	Muse	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
201	sitevagalume	Moving Out	The Narrative	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
202	sitevagalume	King Of The World	Weezer	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
203	sitevagalume	Bad Habits	The Last Shadow Puppets	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
204	sitevagalume	Irresistible (Feat. Demi Lovato)	Fall Out Boy	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
205	sitevagalume	Hold Back The River	James Bay	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
206	sitevagalume	The Sound Of Silence	Disturbed	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
207	sitevagalume	Mess Around	Cage The Elephant	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
208	sitevagalume	State of My Head	Shinedown	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
209	sitevagalume	Roots	Imagine Dragons	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
210	sitevagalume	Ditmas	Mumford & Sons	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
211	sitevagalume	Saint Cecilia	Foo Fighters	6123237	Fugir do Carnaval Rock 2016	Pop,Rock,Pop/Rock
212	sitevagalume	Uptown Funk (Feat. Bruno Mars)	Mark Ronson	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
213	sitevagalume	Wildest Dreams	Taylor Swift	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
214	sitevagalume	Cheerleader (Felix Jaehn Remix)	Omi	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
215	sitevagalume	See You Again (Feat. Charlie Puth)	Wiz Khalifa	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
216	sitevagalume	Photograph	Ed Sheeran	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
217	sitevagalume	Sugar	Maroon 5	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
218	sitevagalume	Lean On (Feat. Dj Snake & Mø)	Major Lazer	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
219	sitevagalume	Love Me Like You Do	Ellie Goulding	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
220	sitevagalume	Hello	Adele	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
221	sitevagalume	Sorry	Justin Bieber	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
222	sitevagalume	Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)	David Guetta	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
223	sitevagalume	I Don't Like It, I Love It (Feat. Robin Thicke, Verdine White)	Flo Rida	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
224	sitevagalume	Worth It (Feat. Kid Ink)	Fifth Harmony	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
225	sitevagalume	How Deep Is Your Love (Feat. Disciples)	Calvin Harris	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
226	sitevagalume	Cool For The Summer	Demi Lovato	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
227	sitevagalume	Pop Danthology 2015 (Part 1)	Daniel Kim	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
228	sitevagalume	United State of Pop 2015 (50 Shades of Pop)	DJ Earworm	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
229	sitevagalume	PopLove 4 (2015)	Robin Skouteris	6037135	Festa de Ano Novo 2015	Pop,Rock,Pop/Rock
